116.7674814,-26.82421677
116.7658067,-26.82737004
116.7657743,-26.82652234
116.7637154,-26.82186055
116.7632722,-26.82248305
116.7672443,-26.82577806
116.7663785,-26.8222438
116.7639572,-26.82233732
116.7617887,-26.82271557
116.7672322,-26.82373648
116.7619552,-26.82510197
116.766025,-26.8220672
116.7650688,-26.8220239
116.7623618,-26.82616532
116.7645691,-26.82726582
116.7632117,-26.82754169
116.7619306,-26.82322368
116.7612722,-26.82592916
116.7625917,-26.82337129
116.7662542,-26.82643736
116.7642128,-26.82162727
116.7670238,-26.82321699
116.7668953,-26.82544013
116.7617877,-26.82359654
116.7645958,-26.82200787
116.7664847,-26.82324162
116.7676787,-26.82483275
116.7621427,-26.82679528
116.7672799,-26.82637699
116.7616701,-26.82676572
116.7619853,-26.82645224
116.7613318,-26.82551082
116.7639869,-26.82754237
116.7670361,-26.8240719
116.7663923,-26.8270072
116.7671616,-26.82270324
116.765508,-26.82189009
116.7612425,-26.82512591
116.7679584,-26.82542389
116.7623744,-26.82276627
116.7647477,-26.82150613
116.7629329,-26.82224217
116.7619678,-26.82606404
116.7671585,-26.82679451
116.7642101,-26.82709931
116.7663979,-26.82737196
116.7678476,-26.8243953
116.7669699,-26.82607547
116.766436,-26.82262021
116.7673229,-26.82462112
116.7644016,-26.82236807
116.7667764,-26.82242358
116.7668133,-26.82360229
116.7608894,-26.82448039
116.7607716,-26.82561331
116.7692364,-26.82537137
116.7600421,-26.82595094
116.7651875,-26.82067366
116.7654471,-26.82851033
116.7625149,-26.82829217
116.7639783,-26.82837847
116.7689187,-26.82619805
116.7605068,-26.82665012
116.7639655,-26.82042956
116.761501,-26.82242644
116.7681193,-26.8270427
116.7668498,-26.82813455
116.7692076,-26.82456854
116.7654809,-26.82094253
116.7661431,-26.82772179
116.7606019,-26.82358528
116.7682525,-26.8260924
116.7604633,-26.82318797
116.7664429,-26.82796436
116.7660165,-26.82819704
116.7645728,-26.82905447
116.7675314,-26.8272293
116.7624586,-26.82102651
116.7608847,-26.82265242
116.7632865,-26.82846085
116.7607345,-26.8248991
116.7644769,-26.82087515
116.7681699,-26.82333822
116.7682301,-26.82405862
116.7609424,-26.82325877
116.7670937,-26.8211167
116.7620155,-26.82838396
116.7615141,-26.82714452
116.7606783,-26.8240858
116.7683888,-26.82562745
116.7687784,-26.82469982
116.7685574,-26.82320781
116.7690802,-26.82405775
116.7649354,-26.82816363
116.7610519,-26.82753365
116.7636056,-26.82064889
116.7619803,-26.82774132
116.766841,-26.82140473
116.7674363,-26.82199447
116.7645558,-26.82803094
116.7687968,-26.82531354
116.7605767,-26.8222711
116.7673223,-26.82536054
116.7632579,-26.82895034
116.7636043,-26.82802598
116.7597497,-26.82468815
116.7654148,-26.82888176
116.7603687,-26.82456628
116.7655075,-26.82811287
116.7661761,-26.82039503
116.7657018,-26.82024789
116.766237,-26.82094143
116.7658355,-26.82114907
116.7658448,-26.82066269
116.7665811,-26.82070712
116.7594637,-26.82551953
116.760274,-26.82553978
116.7595995,-26.82505079
116.7594015,-26.82601535
116.7590858,-26.82572952
116.7599512,-26.82528522
116.7681085,-26.82825993
116.7676949,-26.82807375
116.7677415,-26.82757413
116.7673268,-26.82826665
116.7680177,-26.82785017
116.7672243,-26.82788292
116.7625261,-26.81952776
116.76214,-26.81922881
116.7624951,-26.81905514
116.7618026,-26.81901179
116.7627876,-26.81875596
116.7621226,-26.81844456
116.7566003,-26.82053684
116.7560973,-26.82018844
116.7573922,-26.82004696
116.7567192,-26.82003458
116.756218,-26.81971943
116.7570381,-26.8196713
116.7514223,-26.82589134
116.7518352,-26.82586032
116.7508835,-26.82549643
116.7517473,-26.82542676
116.7513282,-26.8253937
116.7514347,-26.82501364
116.7502748,-26.83568632
116.7507354,-26.83559327
116.7507847,-26.83516747
116.7512427,-26.83508705
116.7501241,-26.83498443
116.7504918,-26.83456517
116.7595356,-26.82962242
116.7601634,-26.82958853
116.7605723,-26.82951217
116.7599187,-26.82929855
116.7603288,-26.82919347
116.7596437,-26.82883354
116.7641701,-26.83344736
116.763277,-26.83344256
116.7636782,-26.83328188
116.7632762,-26.83307677
116.7641625,-26.83292457
116.7636377,-26.83279788
116.7720754,-26.83480946
116.7716231,-26.83480486
116.7711255,-26.83460356
116.7718038,-26.83447496
116.7712286,-26.83416072
116.771844,-26.83395206
116.781446,-26.83086504
116.7812862,-26.83051562
116.7816837,-26.83043171
116.7809077,-26.83014305
116.781665,-26.83002671
116.7812162,-26.82970967
116.7712081,-26.82635554
116.7707807,-26.82608862
116.7703495,-26.82601759
116.7711987,-26.82599425
116.7709057,-26.82555559
116.771346,-26.82547128
116.7731736,-26.82149082
116.7724781,-26.82134622
116.7728668,-26.82119927
116.7722088,-26.82092698
116.7732602,-26.82083391
116.7729181,-26.82051935
116.77076,-26.81477548
116.7703685,-26.81432947
116.7697476,-26.81424456
116.7709254,-26.814188
116.7699664,-26.81388139
116.7704816,-26.81377524
116.7614959,-26.80923605
116.7608951,-26.80915608
116.7618391,-26.8089547
116.7612917,-26.80875042
116.7615203,-26.80841398
116.7608759,-26.8083982
116.7587332,-26.84401939
116.759376,-26.8436945
116.7586957,-26.84362852
116.7582087,-26.84349207
116.7590992,-26.8432515
116.7587641,-26.84290085
116.7717757,-26.84982055
116.7722389,-26.8496678
116.7716965,-26.8492485
116.7723869,-26.84913478
116.7712392,-26.84905221
116.7721156,-26.84880062
116.7906546,-26.84871873
116.7910643,-26.84858159
116.7902597,-26.84850524
116.7914326,-26.84840339
116.7906374,-26.84802562
116.7910356,-26.84784293
116.8116834,-26.8363875
116.8122839,-26.83617762
116.8111791,-26.83610053
116.8121056,-26.83573724
116.8116868,-26.8357064
116.8111292,-26.83563369
116.8260794,-26.81029044
116.8265037,-26.80997174
116.8260445,-26.80978806
116.8268659,-26.8095599
116.8264983,-26.80940216
116.8259655,-26.80940069
116.7491197,-26.81159811
116.7490368,-26.81110948
116.7497598,-26.81089879
116.7485873,-26.81085966
116.7493085,-26.81079441
116.7488285,-26.81053563
116.73692,-26.81854892
116.7375122,-26.81853796
116.7372221,-26.81827563
116.7377136,-26.81797591
116.7367364,-26.81794295
116.7372712,-26.81776037
116.7286679,-26.83380303
116.7281283,-26.83349757
116.729078,-26.83343106
116.7286717,-26.83319401
116.7289506,-26.83288224
116.7281976,-26.83282001
116.7296391,-26.85615287
116.730078,-26.85612864
116.7304761,-26.8557565
116.7301177,-26.85558085
116.7296813,-26.8554553
116.7300235,-26.85510865
116.7478854,-26.8808053
116.7473328,-26.88062234
116.7478724,-26.88035103
116.7472298,-26.88021481
116.748383,-26.87997965
116.7474901,-26.87988287
116.7850701,-26.82021175
116.7855589,-26.82011614
116.7848147,-26.81985677
116.7852719,-26.81969989
116.7858608,-26.81948934
116.7852128,-26.81933239
116.7843139,-26.80709908
116.7849618,-26.80707374
116.7845245,-26.80678071
116.7840824,-26.80675186
116.7849826,-26.8067082
116.7846095,-26.80630588
116.7739576,-26.79285816
116.7735055,-26.79272863
116.77435,-26.79272657
116.7746589,-26.79247024
116.7742302,-26.7923251
116.7738206,-26.79219491
116.751504,-26.78292392
116.7523517,-26.78266863
116.7512876,-26.7826094
116.7517838,-26.78244879
116.7513973,-26.78223124
116.7521219,-26.78209762
116.7193762,-26.78456979
116.7196822,-26.7842639
116.7187744,-26.78420328
116.719252,-26.78408796
116.7195239,-26.78371643
116.7188988,-26.78368162
116.8347251,-26.86183361
116.8342804,-26.86164365
116.8353822,-26.86159443
116.8347547,-26.86125446
116.8344166,-26.86090372
116.8352498,-26.86085453
116.8641741,-26.85884989
116.8635502,-26.85875772
116.8638135,-26.85834267
116.8646915,-26.85828286
116.8635763,-26.85801337
116.8643413,-26.85791961
116.8672677,-26.90685382
116.8667769,-26.90653487
116.8661293,-26.90646317
116.8671778,-26.90627143
116.8667406,-26.90609081
116.8662763,-26.90607502
116.9401651,-26.83066265
116.939229,-26.83063172
116.9397344,-26.83052067
116.9392539,-26.83022292
116.9400031,-26.83018033
116.9396576,-26.82996061
116.9922351,-26.79910149
116.9916118,-26.79869053
116.9920247,-26.79865731
116.992697,-26.79850662
116.9918772,-26.79817229
116.992574,-26.79815854
117.0158826,-26.69737411
117.0155745,-26.69710696
117.0163344,-26.69690659
117.0155941,-26.69669957
117.0160366,-26.69663863
117.015097,-26.69663301
117.1008229,-26.69060145
117.1003201,-26.69042059
117.1015198,-26.69032867
117.1005562,-26.69006225
117.1009992,-26.68995218
117.1005665,-26.68968323
116.6934539,-26.86371635
116.6936577,-26.86334071
116.6941076,-26.86330526
116.6932834,-26.86313582
116.6937212,-26.86282395
116.6931586,-26.8627504
116.6668417,-26.89938694
116.6672736,-26.89936111
116.6674997,-26.89901461
116.6661623,-26.89899702
116.6667345,-26.89884808
116.6667135,-26.89847171
116.6218641,-26.86556325
116.6212672,-26.86540474
116.6208315,-26.86525589
116.621577,-26.86514205
116.6213033,-26.86477991
116.6217451,-26.86464267
116.6546503,-26.94986543
116.6542507,-26.94979962
116.6546675,-26.94946601
116.6540421,-26.94928995
116.6550571,-26.94915419
116.6543997,-26.94911832
116.6724423,-27.01281773
116.6721329,-27.01251269
116.6726607,-27.01237608
116.6730805,-27.0122543
116.6720641,-27.0121088
116.6726346,-27.01176134
116.7351089,-27.06410166
116.7346048,-27.06378284
116.7350979,-27.06373818
116.7355793,-27.06357645
116.7344587,-27.06344571
116.7350865,-27.06310835
116.7249893,-27.1277982
116.724435,-27.12764575
116.7254377,-27.12754544
116.7248135,-27.12735621
116.7242804,-27.12728241
116.7251001,-27.12710078
116.7629487,-26.75112622
116.7625439,-26.75096449
116.7621358,-26.75090194
116.7630151,-26.7506993
116.7626054,-26.75056332
116.7622832,-26.75027502
116.8051967,-26.72201945
116.8047875,-26.72185078
116.8052479,-26.72161088
116.8048594,-26.72148053
116.8056815,-26.72142646
116.8051466,-26.72100477
116.724607,-26.71304878
116.7255168,-26.71297531
116.7249974,-26.71277411
116.7254227,-26.71243125
116.724409,-26.7123979
116.7250247,-26.71235314
116.6800097,-26.68509088
116.6804742,-26.68497943
116.679759,-26.68478347
116.6802311,-26.68456175
116.6797926,-26.6843238
116.6802678,-26.68417861
116.6251814,-26.66188558
116.6255395,-26.66171265
116.6252055,-26.66138536
116.6247743,-26.66135789
116.6254795,-26.66102835
116.6248381,-26.66091724
116.5451045,-26.70523864
116.5457026,-26.70507494
116.5447327,-26.70483892
116.5452025,-26.70475913
116.5455658,-26.70459287
116.5447619,-26.70436949
116.4524201,-26.60142189
116.4531913,-26.60116968
116.4525443,-26.60096872
116.4530798,-26.60078138
116.4521352,-26.60072358
116.4525771,-26.60055525

